,League,Season,Home_score,Away_score,Win,OT,Home_p,Away_p,URL
152,NBA,2017/2018,107.0,111.0,0.0,0.0,1.63,2.71,https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-golden-state-warriors-WfVyId41/
153,NBA,2017/2018,101.0,98.0,1.0,0.0,1.1,10.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-atlanta-hawks-6DocPvCR/
154,NBA,2017/2018,73.0,97.0,0.0,0.0,1.91,2.04,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-orlando-magic-OldhQKdL/
155,NBA,2017/2018,112.0,106.0,1.0,0.0,1.88,2.11,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-toronto-raptors-xE9YzBAt/
156,NBA,2017/2018,121.0,95.0,1.0,0.0,1.26,4.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-brooklyn-nets-pbclR0sF/
157,NBA,2017/2018,83.0,84.0,0.0,0.0,1.33,4.03,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-sacramento-kings-GOhpStS8/
158,NBA,2017/2018,113.0,98.0,1.0,0.0,1.07,16.22,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-memphis-grizzlies-xYgtTMC2/
159,NBA,2017/2018,117.0,107.0,1.0,0.0,1.07,14.75,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-phoenix-suns-zTFc4wz2/
160,NBA,2017/2018,128.0,125.0,1.0,1.0,1.56,3.02,https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-milwaukee-bucks-MPBg5JKe/
161,NBA,2017/2018,97.0,121.0,0.0,0.0,2.35,1.72,https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-utah-jazz-S2Ck6a5k/
162,NBA,2017/2018,94.0,88.0,1.0,0.0,1.89,2.11,https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-orlando-magic-pr9QBLsS/
163,NBA,2017/2018,96.0,108.0,0.0,0.0,2.03,2.02,https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-detroit-pistons-CUAIDsDF/
164,NBA,2017/2018,98.0,87.0,1.0,0.0,1.17,7.0,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-dallas-mavericks-lCDo7ujq/
165,NBA,2017/2018,104.0,109.0,0.0,0.0,2.06,1.95,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-oklahoma-city-thunder-6iAMC1SL/
166,NBA,2017/2018,113.0,94.0,1.0,0.0,4.2,1.32,https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-washington-wizards-G2H9F3r3/
167,NBA,2017/2018,104.0,111.0,0.0,0.0,1.71,2.4,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-indiana-pacers-bR6EENc9/
168,NBA,2017/2018,100.0,83.0,1.0,0.0,2.02,1.98,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-houston-rockets-xCI5GqTd/
169,NBA,2017/2018,102.0,119.0,0.0,0.0,2.35,1.72,https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-philadelphia-76ers-ldPNi0jd/
170,NBA,2017/2018,96.0,112.0,0.0,0.0,4.84,1.27,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-golden-state-warriors-A5QJhtyj/
171,NBA,2017/2018,109.0,110.0,0.0,1.0,1.27,4.55,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-brooklyn-nets-StyFgMLq/
172,NBA,2017/2018,110.0,99.0,1.0,0.0,2.79,1.55,https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-toronto-raptors-0ln5hwtE/
173,NBA,2017/2018,109.0,115.0,0.0,0.0,2.75,1.55,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-detroit-pistons-6wVmb2DS/
174,NBA,2017/2018,107.0,93.0,1.0,0.0,1.42,3.38,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-charlotte-hornets-CGVqarbM/
175,NBA,2017/2018,122.0,124.0,0.0,1.0,2.03,2.0,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-milwaukee-bucks-YPWu0OrG/
176,NBA,2017/2018,105.0,96.0,1.0,0.0,1.44,3.4,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-los-angeles-clippers-Glxy14T9/
177,NBA,2017/2018,107.0,97.0,1.0,0.0,1.06,15.0,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-memphis-grizzlies-xbwX1pE3/
178,NBA,2017/2018,92.0,93.0,0.0,0.0,3.26,1.43,https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-minnesota-timberwolves-ryvT2Qbc/
179,NBA,2017/2018,107.0,102.0,1.0,0.0,1.54,2.9,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-new-orleans-pelicans-UXZO36qi/
180,NBA,2017/2018,104.0,103.0,1.0,0.0,1.04,22.63,https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-phoenix-suns-lxcxt3ip/
181,NBA,2017/2018,125.0,126.0,0.0,1.0,1.6,2.6,https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-denver-nuggets-SSetuN6j/
182,NBA,2017/2018,91.0,101.0,0.0,0.0,4.22,1.3,https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-philadelphia-76ers-rwZ8cVMH/
183,NBA,2017/2018,82.0,90.0,0.0,0.0,1.43,3.4,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-chicago-bulls-4nz5bB7B/
184,NBA,2017/2018,107.0,116.0,0.0,0.0,1.59,2.67,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-milwaukee-bucks-MNp0aih5/
185,NBA,2017/2018,103.0,106.0,0.0,0.0,4.3,1.3,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-indiana-pacers-8Ktd0Xxa/
186,NBA,2017/2018,103.0,99.0,1.0,0.0,1.95,2.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-oklahoma-city-thunder-Ecsh1DNh/
187,NBA,2017/2018,103.0,92.0,1.0,0.0,1.1,10.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-chicago-bulls-z7rl2g8n/
188,NBA,2017/2018,103.0,92.0,1.0,0.0,2.28,1.78,https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-washington-wizards-IVmq3Zht/
189,NBA,2017/2018,103.0,93.0,1.0,0.0,1.28,4.45,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-dallas-mavericks-GM1H7FpP/
190,NBA,2017/2018,99.0,111.0,0.0,0.0,6.75,1.16,https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-los-angeles-clippers-2JDZrW7O/
191,NBA,2017/2018,94.0,97.0,0.0,0.0,1.28,5.8,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-boston-celtics-jqAVqChI/
192,NBA,2017/2018,108.0,103.0,1.0,0.0,3.4,1.42,https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-portland-trail-blazers-UTLMoYN5/
193,NBA,2017/2018,126.0,114.0,1.0,0.0,1.11,10.75,https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-atlanta-hawks-8KKQphwC/
194,NBA,2017/2018,105.0,118.0,0.0,0.0,1.82,2.2,https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-cleveland-cavaliers-vuT9lzvm/
195,NBA,2017/2018,104.0,111.0,0.0,0.0,2.4,1.74,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-brooklyn-nets-0fHInE8a/
196,NBA,2017/2018,118.0,101.0,1.0,0.0,1.09,12.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-new-york-knicks-M3IEmfgg/
197,NBA,2017/2018,81.0,92.0,0.0,0.0,4.28,1.33,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-indiana-pacers-QyP5kGOt/
198,NBA,2017/2018,105.0,98.0,1.0,0.0,1.69,2.38,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-milwaukee-bucks-8dxvfdGP/
199,NBA,2017/2018,97.0,103.0,0.0,0.0,1.76,2.3,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-dallas-mavericks-U5wzex1J/
200,NBA,2017/2018,118.0,86.0,1.0,0.0,1.1,11.0,https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-chicago-bulls-nXKkfE0J/
201,NBA,2017/2018,98.0,79.0,1.0,0.0,2.2,1.85,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-cleveland-cavaliers-8tMoefoD/
202,NBA,2017/2018,103.0,107.0,0.0,0.0,2.11,1.91,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-portland-trail-blazers-EJMsdzW6/
203,NBA,2017/2018,114.0,110.0,1.0,0.0,1.29,4.6,https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-denver-nuggets-OW2MTg3D/
204,NBA,2017/2018,116.0,106.0,1.0,0.0,2.32,1.82,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-san-antonio-spurs-0GIwcGG0/
205,NBA,2017/2018,94.0,102.0,0.0,0.0,6.7,1.17,https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-boston-celtics-IiTYcd1f/
206,NBA,2017/2018,93.0,101.0,0.0,0.0,1.09,12.25,https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-memphis-grizzlies-v1UUbxnl/
207,NBA,2017/2018,137.0,128.0,1.0,1.0,1.14,7.75,https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-new-york-knicks-ARPQaIWs/
208,NBA,2017/2018,112.0,106.0,1.0,0.0,1.45,3.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-los-angeles-lakers-8Iwa4bOQ/
209,NBA,2017/2018,123.0,104.0,1.0,0.0,1.5,2.9,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-denver-nuggets-Qglf5v9K/
210,NBA,2017/2018,91.0,110.0,0.0,0.0,5.2,1.23,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-utah-jazz-EJpj6KgE/
211,NBA,2017/2018,118.0,99.0,1.0,0.0,1.08,12.0,https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-atlanta-hawks-0Gd8syHD/
212,NBA,2017/2018,105.0,108.0,0.0,0.0,1.61,2.55,https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-portland-trail-blazers-MPc4rH17/
213,NBA,2017/2018,93.0,104.0,0.0,0.0,3.45,1.4,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-boston-celtics-Qc4epwXf/
214,NBA,2017/2018,106.0,117.0,0.0,0.0,1.27,4.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-los-angeles-clippers-pt4IUZm7/
215,NBA,2017/2018,97.0,101.0,0.0,0.0,1.18,6.4,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-new-york-knicks-4l3aqcn1/
216,NBA,2017/2018,113.0,107.0,1.0,1.0,1.67,2.45,https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-miami-heat-Wz5ioJHl/
217,NBA,2017/2018,106.0,103.0,1.0,0.0,2.15,1.86,https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-san-antonio-spurs-IX0mna2r/
218,NBA,2017/2018,114.0,121.0,0.0,0.0,3.65,1.37,https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-cleveland-cavaliers-CjOKjufR/
219,NBA,2017/2018,98.0,102.0,0.0,0.0,2.3,1.75,https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-charlotte-hornets-YaPGiLvL/
220,NBA,2017/2018,114.0,91.0,1.0,0.0,1.29,4.75,https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-new-orleans-pelicans-QZPCh1PE/
221,NBA,2017/2018,93.0,100.0,0.0,0.0,3.38,1.39,https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-los-angeles-lakers-nqR8gsA8/
222,NBA,2017/2018,117.0,95.0,1.0,0.0,1.1,9.9,https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-chicago-bulls-WzqMVwI1/
223,NBA,2017/2018,105.0,99.0,1.0,0.0,1.36,3.76,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-phoenix-suns-pvmQUcX7/
224,NBA,2017/2018,120.0,108.0,1.0,0.0,1.32,4.2,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-minnesota-timberwolves-xEqIWJ2e/
225,NBA,2017/2018,106.0,94.0,1.0,0.0,1.15,7.42,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-atlanta-hawks-bNpEXamk/
226,NBA,2017/2018,100.0,105.0,0.0,0.0,1.34,3.98,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-boston-celtics-tnj9YuYr/
227,NBA,2017/2018,124.0,120.0,1.0,1.0,1.69,2.45,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-utah-jazz-4MSuj83G/
228,NBA,2017/2018,105.0,118.0,0.0,0.0,2.85,1.58,https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-milwaukee-bucks-CEAYiUY3/
229,NBA,2017/2018,105.0,99.0,1.0,0.0,1.4,3.32,https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-miami-heat-AaTyillA/
230,NBA,2017/2018,120.0,95.0,1.0,0.0,1.06,17.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-phoenix-suns-UkLThAJc/
231,NBA,2017/2018,104.0,108.0,0.0,0.0,3.85,1.34,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-minnesota-timberwolves-jaMPgj4i/
232,NBA,2017/2018,116.0,112.0,1.0,0.0,1.14,7.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-brooklyn-nets-jJ4EVFY0/
233,NBA,2017/2018,109.0,104.0,1.0,0.0,1.63,2.55,https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-los-angeles-clippers-2qTsV6Rj/
234,NBA,2017/2018,100.0,108.0,0.0,0.0,1.88,2.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-denver-nuggets-OhUwWnCp/
235,NBA,2017/2018,105.0,90.0,1.0,0.0,1.73,2.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-atlanta-hawks-IBiBzT3T/
236,NBA,2017/2018,112.0,119.0,0.0,0.0,4.48,1.29,https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-utah-jazz-48m7y9lN/
237,NBA,2017/2018,100.0,96.0,1.0,1.0,1.15,7.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-detroit-pistons-WfkawVJA/
238,NBA,2017/2018,128.0,125.0,1.0,0.0,1.77,2.31,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-los-angeles-lakers-Aol3xkZG/
239,NBA,2017/2018,140.0,79.0,1.0,0.0,1.26,4.75,https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-memphis-grizzlies-jqY1vB44/
240,NBA,2017/2018,98.0,118.0,0.0,0.0,4.3,1.3,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-philadelphia-76ers-ChZcuikb/
241,NBA,2017/2018,98.0,90.0,1.0,0.0,1.47,3.09,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-washington-wizards-IVZgtXZi/
242,NBA,2017/2018,102.0,135.0,0.0,0.0,5.12,1.24,https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-denver-nuggets-2Ni7ITso/
243,NBA,2017/2018,120.0,127.0,0.0,0.0,1.49,3.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-los-angeles-clippers-4SVksDKo/
244,NBA,2017/2018,96.0,92.0,1.0,0.0,1.95,2.05,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-indiana-pacers-z3WZZ6yn/
245,NBA,2017/2018,105.0,111.0,0.0,0.0,2.02,1.94,https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-charlotte-hornets-0E5uN9ZT/
246,NBA,2017/2018,119.0,98.0,1.0,0.0,1.21,6.55,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-new-york-knicks-Wv1yOkKN/
247,NBA,2017/2018,132.0,129.0,1.0,0.0,2.1,2.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-toronto-raptors-xG0AWeJf/
248,NBA,2017/2018,119.0,105.0,1.0,0.0,1.11,10.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-memphis-grizzlies-hl2XOV4H/
249,NBA,2017/2018,111.0,115.0,0.0,0.0,2.8,1.6,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-houston-rockets-APCSPBkB/
250,NBA,2017/2018,88.0,115.0,0.0,0.0,3.8,1.39,https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-detroit-pistons-bk9OQiz5/
251,NBA,2017/2018,94.0,99.0,0.0,0.0,1.08,13.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-atlanta-hawks-4S9KRXKb/
252,NBA,2017/2018,100.0,99.0,1.0,0.0,2.79,1.54,https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-oklahoma-city-thunder-QyBGSD5h/
253,NBA,2017/2018,123.0,109.0,1.0,0.0,1.64,2.55,https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-los-angeles-clippers-80GBTgjn/
254,NBA,2017/2018,115.0,105.0,1.0,0.0,1.37,3.62,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-dallas-mavericks-U9H7UZzt/
255,NBA,2017/2018,86.0,93.0,0.0,0.0,5.0,1.23,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-toronto-raptors-fiB5Xy4l/
256,NBA,2017/2018,90.0,106.0,0.0,0.0,2.6,1.62,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-detroit-pistons-hlt29j5U/
257,NBA,2017/2018,89.0,75.0,1.0,0.0,1.32,4.12,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-golden-state-warriors-voxbAWkO/
258,NBA,2017/2018,118.0,115.0,1.0,0.0,1.33,4.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-memphis-grizzlies-dMngBCzI/
259,NBA,2017/2018,149.0,141.0,1.0,1.0,1.88,2.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-denver-nuggets-OfZoDY55/
260,NBA,2017/2018,110.0,92.0,1.0,0.0,1.52,2.86,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-chicago-bulls-IVmkChLB/
261,NBA,2017/2018,124.0,117.0,1.0,0.0,1.72,2.35,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-milwaukee-bucks-p4zrEEja/
262,NBA,2017/2018,110.0,100.0,1.0,0.0,1.49,3.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-los-angeles-lakers-lxsZFzMn/
263,NBA,2017/2018,108.0,94.0,1.0,0.0,1.26,4.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-charlotte-hornets-2uowFfyg/
264,NBA,2017/2018,109.0,122.0,0.0,0.0,1.94,2.07,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-portland-trail-blazers-fFsVGG6t/
265,NBA,2017/2018,120.0,129.0,0.0,0.0,3.96,1.33,https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-houston-rockets-h6e3LdbP/
266,NBA,2017/2018,108.0,89.0,1.0,0.0,1.7,2.37,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-boston-celtics-GlCKdDLO/
267,NBA,2017/2018,125.0,132.0,0.0,0.0,1.43,3.4,https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-oklahoma-city-thunder-G0C1YHlr/
268,NBA,2017/2018,109.0,124.0,0.0,0.0,2.95,1.61,https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-golden-state-warriors-xbDGcg6I/
269,NBA,2017/2018,100.0,87.0,1.0,0.0,1.26,4.8,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-detroit-pistons-ryECbZjC/
270,NBA,2017/2018,103.0,97.0,1.0,0.0,1.06,15.0,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-sacramento-kings-W0A8aFy6/
271,NBA,2017/2018,117.0,101.0,1.0,0.0,1.58,2.67,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-minnesota-timberwolves-AoMa1y7g/
272,NBA,2017/2018,109.0,114.0,0.0,0.0,3.69,1.34,https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-cleveland-cavaliers-2LIi3cxs/
273,NBA,2017/2018,101.0,94.0,1.0,0.0,3.65,1.36,https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-denver-nuggets-tCHe2Him/
274,NBA,2017/2018,114.0,106.0,1.0,0.0,1.59,2.66,https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-dallas-mavericks-8K0JL5h8/
275,NBA,2017/2018,124.0,101.0,1.0,0.0,3.4,1.41,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-charlotte-hornets-MN4NKP7E/
276,NBA,2017/2018,101.0,107.0,0.0,0.0,4.4,1.29,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-houston-rockets-GQDXc201/
277,NBA,2017/2018,109.0,102.0,1.0,0.0,1.59,2.8,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-indiana-pacers-fHCycMF7/
278,NBA,2017/2018,122.0,117.0,1.0,0.0,1.14,7.0,https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-atlanta-hawks-lxL30eMa/
279,NBA,2017/2018,93.0,98.0,0.0,0.0,1.29,4.7,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-sacramento-kings-dOcWaOVl/
280,NBA,2017/2018,91.0,92.0,0.0,0.0,1.81,2.32,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-miami-heat-zFdzaroe/
281,NBA,2017/2018,121.0,113.0,1.0,0.0,1.51,3.32,https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-los-angeles-clippers-21bS04Gr/
282,NBA,2017/2018,122.0,115.0,1.0,1.0,1.17,7.25,https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-dallas-mavericks-b7AzwbtR/
283,NBA,2017/2018,83.0,92.0,0.0,0.0,3.4,1.4,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-boston-celtics-rHHe6QhL/
284,NBA,2017/2018,120.0,116.0,1.0,0.0,1.27,4.45,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-brooklyn-nets-Qu705p8R/
285,NBA,2017/2018,113.0,105.0,1.0,0.0,1.49,3.1,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-cleveland-cavaliers-4QIi76wF/
286,NBA,2017/2018,120.0,113.0,1.0,0.0,1.3,4.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-detroit-pistons-ziEm8nO8/
287,NBA,2017/2018,116.0,88.0,1.0,0.0,1.09,12.5,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-phoenix-suns-d0Fq9S82/
288,NBA,2017/2018,98.0,93.0,1.0,0.0,1.63,2.7,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-new-orleans-pelicans-fey1pqW1/
289,NBA,2017/2018,101.0,96.0,1.0,0.0,1.15,7.6,https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-los-angeles-clippers-2mJgn51k/
290,NBA,2017/2018,110.0,111.0,0.0,0.0,1.8,2.25,https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-chicago-bulls-dAIcoPGe/
291,NBA,2017/2018,117.0,129.0,0.0,0.0,3.0,1.54,https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-charlotte-hornets-r3xNiRwS/
292,NBA,2017/2018,110.0,118.0,0.0,0.0,5.9,1.21,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-philadelphia-76ers-OdKkmonq/
293,NBA,2017/2018,99.0,106.0,0.0,0.0,2.67,1.61,https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-toronto-raptors-KGBWwvRK/
294,NBA,2017/2018,117.0,106.0,1.0,0.0,1.43,3.34,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-los-angeles-lakers-4CwJh7OL/
295,NBA,2017/2018,123.0,119.0,1.0,1.0,3.58,1.38,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-miami-heat-AkvFgm9F/
296,NBA,2017/2018,124.0,125.0,0.0,1.0,2.66,1.61,https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-washington-wizards-dnzBfTg9/
297,NBA,2017/2018,126.0,117.0,1.0,0.0,5.95,1.22,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-milwaukee-bucks-ENp6e9v3/
298,NBA,2017/2018,112.0,103.0,1.0,0.0,2.16,1.81,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-denver-nuggets-zXo2dkPd/
299,NBA,2017/2018,107.0,129.0,0.0,0.0,3.7,1.36,https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-cleveland-cavaliers-8QcKX5nd/
300,NBA,2017/2018,110.0,79.0,1.0,0.0,1.26,4.6,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-detroit-pistons-UZbGYoXk/
301,NBA,2017/2018,108.0,72.0,1.0,0.0,1.2,7.25,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-orlando-magic-nB9BZRHq/
302,NBA,2017/2018,106.0,112.0,0.0,0.0,3.95,1.33,https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-los-angeles-clippers-GSIuulfM/
303,NBA,2017/2018,119.0,115.0,1.0,0.0,1.53,2.8,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-charlotte-hornets-AkIqv89S/
