,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
272,3.5,2.12,1.97,160.0,2.02,1.93,CSKA Moscow,Zalgiris Kaunas,"Friday, 03 Nov  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-zalgiris-kaunas-Imu8QxOa/
273,8.5,2.01,2.01,172.0,1.96,1.98,Real Madrid,Khimki M.,"Thursday, 02 Nov  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-khimki-m-nNqCPdw6/
274,5.5,2.05,1.93,162.0,2.09,1.91,Maccabi Tel Aviv,Olimpia Milano,"Thursday, 02 Nov  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-milan-8xYKNz8I/
275,1.5,1.95,2.07,153.0,2.0,1.97,Baskonia,Panathinaikos,"Thursday, 02 Nov  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-panathinaikos-xhCYtb8t/
276,6.5,1.95,2.04,150.0,2.0,1.99,Fenerbahce,Valencia,"Thursday, 02 Nov  2017, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-valencia-MuxPMfNO/
277,-6.0,2.07,1.94,156.0,1.96,1.98,Crvena zvezda mts,Bamberg,"Thursday, 02 Nov  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-brose-bamberg-QDrGOGhC/
278,6.5,2.03,1.96,151.0,1.94,2.12,Valencia,Unicaja,"Friday, 27 Oct  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-unicaja-Cbhwm6gK/
279,1.5,2.05,1.97,15.0,1.99,1.97,Panathinaikos,Fenerbahce,"Friday, 27 Oct  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-fenerbahce-fNsrnQ8Q/
280,3.5,1.98,2.07,15.0,1.99,1.95,Bamberg,Baskonia,"Friday, 27 Oct  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-saski-baskonia-nL0iP21D/
281,7.0,2.03,1.97,160.0,2.05,1.99,Anadolu Efes,CSKA Moscow,"Friday, 27 Oct  2017, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-cska-moscow-0OlZmnvE/
282,2.5,2.04,2.0,165.0,1.97,2.01,Olimpia Milano,Barcelona,"Thursday, 26 Oct  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-barcelona-Iu9zTp2l/
283,3.5,2.05,1.9,151.0,2.02,1.91,Olympiakos,Khimki M.,"Thursday, 26 Oct  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/olympiakos-piraeus-khimki-m-C28vS4Hf/
284,3.5,2.03,1.97,15.0,1.95,2.01,Crvena zvezda mts,Maccabi Tel Aviv,"Thursday, 26 Oct  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-maccabi-tel-aviv-jg7rROW0/
285,5.5,2.06,2.0,16.0,2.01,2.0,Zalgiris Kaunas,Real Madrid,"Thursday, 26 Oct  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/zalgiris-kaunas-real-madrid-8U1mQrn7/
286,7.5,2.05,1.94,156.0,1.96,2.1,Unicaja,Bamberg,"Wednesday, 25 Oct  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-brose-bamberg-dYjaSbgm/
287,2.5,2.01,1.91,157.0,1.98,2.02,Baskonia,Valencia,"Wednesday, 25 Oct  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-valencia-SI0TXKVP/
288,-9.0,2.06,2.02,15.0,1.97,1.96,Fenerbahce,Anadolu Efes,"Wednesday, 25 Oct  2017, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-anadolu-efes-vct4RI8g/
289,-8.0,1.99,2.02,159.0,2.03,1.92,CSKA Moscow,Panathinaikos,"Wednesday, 25 Oct  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/cska-moscow-panathinaikos-pbmeTvvs/
290,9.5,2.04,2.01,162.0,1.96,2.02,Barcelona,Zalgiris Kaunas,"Tuesday, 24 Oct  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/barcelona-zalgiris-kaunas-vcKYBw96/
291,-10.0,2.03,1.96,166.0,2.0,1.98,Real Madrid,Olimpia Milano,"Tuesday, 24 Oct  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-milan-CAItAHwJ/
292,2.5,2.01,1.99,152.0,2.0,1.96,Maccabi Tel Aviv,Olympiakos,"Tuesday, 24 Oct  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-olympiakos-piraeus-lS1PY0GJ/
293,0.5,1.98,2.07,158.0,1.96,1.96,Khimki M.,Crvena zvezda mts,"Tuesday, 24 Oct  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-crvena-zvezda-mts-YJJxBcOC/
294,7.5,2.02,2.0,152.0,2.0,1.96,Valencia,Anadolu Efes,"Friday, 20 Oct  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-anadolu-efes-QVynLsnK/
295,6.5,1.95,2.01,143.0,1.91,2.01,Olympiakos,Unicaja,"Friday, 20 Oct  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/olympiakos-piraeus-unicaja-CSXsMNWD/
296,8.0,2.06,1.95,156.0,2.02,1.93,Crvena zvezda mts,Barcelona,"Friday, 20 Oct  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-barcelona-2cjia0P0/
297,9.5,2.05,1.91,155.0,1.98,1.98,Khimki M.,Zalgiris Kaunas,"Friday, 20 Oct  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-zalgiris-kaunas-bPq0cvfD/
298,2.5,2.11,1.92,172.0,2.0,1.97,Real Madrid,CSKA Moscow,"Thursday, 19 Oct  2017, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/real-madrid-cska-moscow-I9lu22ur/
299,4.5,1.99,2.0,151.0,1.96,1.98,Olimpia Milano,Fenerbahce,"Thursday, 19 Oct  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/milan-fenerbahce-Uqhq1Mfl/
